,car-id,days,left-park
998,20151625081606-434,0,True
999,20152625082625-798,0,True
1000,20153325083340-695,0,True
1001,20150325090326-748,0,True
1002,20150725090749-801,0,True
1003,20154025094043-486,0,True
1004,20151025101044-367,1,True
1005,20154725104711-273,0,True
1006,20155925105919-360,0,True
1007,20152025112000-919,0,True
1008,20151225121214-761,0,True
1009,20153725123729-641,3,True
1010,20152125012145-520,0,True
1011,20152525012508-370,0,True
1012,20152625012610-60,6,True
1013,20153325033359-705,0,True
1014,20154625034642-17,4,True
1015,20155225035240-735,0,True
1016,20155825035821-104,0,True
1017,20151025051010-523,0,True
1018,20152025052053-433,0,True
1019,20152925052926-237,0,True
1020,20153325053331-235,0,True
1021,20153625053657-8,0,True
1022,20152225072221-988,0,True
1023,20152625072614-162,0,True
1024,20154225074218-903,0,True
1025,20151725081732-573,0,True
1026,20150725090704-173,0,True
1027,20151425091411-178,0,True
1028,20152925092944-566,0,True
1029,20151325101341-201,0,True
1030,20153026123056-747,0,True
1031,20152926022924-267,0,True
1032,20150626050635-614,0,True
1033,20150626050654-920,0,True
1034,20153326053348-223,0,True
1035,20153026063040-439,0,True
1036,20153426063448-128,1,True
1037,20155326065330-762,0,True
1038,20155926065906-435,2,True
1039,20151126071103-548,0,True
1040,20154026084019-504,3,True
1041,20154626084632-450,0,True
1042,20154926084915-416,5,True
1043,20150526090547-123,4,True
1044,20155326105319-704,0,True
1045,20155926105935-616,0,True
1046,20150726110704-418,0,True
1047,20152026112029-817,2,True
1048,20154726114754-533,0,True
1049,20150126120104-294,0,True
1050,20152826122849-281,0,True
1051,20153226123245-963,6,True
1052,20154326124353-561,0,True
1053,20150526010540-67,0,True
1054,20151126011144-948,1,True
1055,20151026021048-97,0,True
1056,20151826021834-846,0,True
1057,20153126023108-751,0,True
1058,20153526023543-27,0,True
1059,20154126024152-89,4,True
1060,20154826024802-859,0,True
1061,20151026031053-559,1,True
1062,20151326031328-475,0,True
1063,20154126034153-995,0,True
1064,20153126043138-498,0,True
1065,20153526053519-888,0,True
1066,20150026060010-577,0,True
1067,20154026064058-741,0,True
1068,20150327120333-393,0,True
1069,20151027121014-341,0,True
1070,20154627124616-217,0,True
1071,20152627032619-195,0,True
1072,20153327033307-541,0,True
1073,20155027055051-523,0,True
1074,20151627061623-296,0,True
1075,20153227063240-542,6,True
1076,20155327065304-831,0,True
1077,20155927065901-324,3,True
1078,20153927083939-140,1,True
1079,20155427085424-959,0,True
1080,20152127092126-374,0,True
1081,20154327094301-825,0,True
1082,20154927094913-807,0,True
1083,20150027100037-189,1,True
1084,20153627103631-641,0,True
1085,20155027105035-106,0,True
1086,20155227105245-707,1,True
1087,20150527110537-183,0,True
1088,20151327111316-545,0,True
1089,20155127115141-140,0,True
1090,20151627121622-355,1,True
1091,20152927012940-676,0,True
1092,20151627021611-237,0,True
1093,20152027022010-274,0,True
1094,20152227022219-923,2,True
1095,20150727030747-610,0,True
1096,20151927031903-610,0,True
1097,20153827033840-612,0,True
1098,20151327081308-327,0,True
1099,20152027092015-55,0,True
1100,20153127103100-938,0,True
1101,20153127103111-444,0,True
1102,20151927111958-830,0,True
1103,20151128011138-111,0,True
1104,20150728020733-878,0,True
1105,20155528025507-124,0,True
1106,20150128050153-539,0,True
1107,20153028053017-300,0,True
1108,20154528054544-925,0,True
1109,20155228055244-170,0,True
1110,20150028060051-703,0,True
1111,20150228060253-886,0,True
1112,20152928062902-195,0,True
1113,20150328070355-178,0,True
1114,20154128074155-209,0,True
1115,20155128075157-284,0,True
1116,20152228082226-837,0,True
1117,20152028092038-611,0,True
1118,20153128093141-492,0,True
1119,20150428100455-337,0,True
1120,20151828101809-77,0,True
1121,20154028104000-762,0,True
1122,20151228111242-521,0,True
1123,20152428112424-840,0,True
1124,20151328121327-774,1,True
1125,20155228125229-86,3,True
1126,20155628125625-241,0,True
1127,20152528012520-453,0,True
1128,20153228013258-73,0,True
1129,20151528021553-459,0,True
1130,20152828022811-779,0,True
1131,20154028024025-412,0,True
1132,20154428024444-390,0,True
1133,20155728025725-80,0,True
1134,20150028030041-325,5,True
1135,20153228033213-336,0,True
1136,20153928033930-548,0,True
1137,20150028040010-50,1,True
1138,20150428040403-807,0,True
1139,20151928041922-215,2,True
1140,20153028063039-6,0,True
1141,20154028064022-977,0,True
1142,20154928074930-941,0,True
1143,20150828080839-667,0,True
1144,20154728084707-484,0,True
1145,20152728102705-563,0,True
1146,20154928114901-274,0,True
1147,20152529122535-473,0,True
1148,20155429015426-898,0,True
1149,20153329023307-377,0,True
1150,20152629032648-26,0,True
1151,20155629045617-207,0,True
1152,20151029051055-468,0,True
1153,20150929070904-711,3,True
1154,20151029071053-279,1,True
1155,20153029073056-561,0,True
1156,20154529074533-828,0,True
1157,20154929074931-957,0,True
1158,20151429081414-706,0,True
1159,20152429082415-229,0,True
1160,20152729082724-578,0,True
1161,20154129084107-872,1,True
1162,20154729084718-7,2,True
1163,20151229091239-775,0,True
1164,20152529092545-735,0,True
1165,20153029093029-8,3,True
1166,20152029102006-584,2,True
1167,20152729102731-508,3,True
1168,20155529105535-69,0,True
1169,20152729112721-705,8,True
1170,20151029121011-173,1,True
1171,20151329121310-651,1,True
1172,20151329121356-610,0,True
1173,20155629125653-788,6,True
1174,20150329010340-772,3,True
1175,20153829013822-10,3,True
1176,20155629025607-12,0,True
1177,20151829041813-309,0,True
1178,20153229043223-757,0,True
1179,20153529043556-955,0,True
1180,20153629043616-154,0,True
1181,20154429044417-123,0,True
1182,20155129045121-174,0,True
1183,20155329045346-171,0,True
1184,20154329054337-727,0,True
1185,20154629054635-954,0,True
1186,20151629061638-988,0,True
1187,20150429070447-330,0,True
1188,20150629070605-595,0,True
1189,20155829075824-907,0,True
1190,20152529102554-390,0,True
1191,20150829110834-62,0,True
1192,20154829114852-778,0,True
1193,20151630121648-874,0,True
1194,20152230122219-12,0,True
1195,20151330031343-393,0,True
1196,20153730043729-348,0,True
1197,20155830055828-679,0,True
1198,20150030060046-176,3,True
1199,20154230064213-204,0,True
1200,20150230070214-548,0,True
1201,20155930075904-615,1,True
1202,20150330080312-693,0,True
1203,20150330080320-3,0,True
1204,20154130084155-739,1,True
1205,20150530090552-221,0,True
1206,20152430092422-260,0,True
1207,20155930095901-918,5,True
1208,20150330100336-92,0,True
1209,20150230110228-138,0,True
1210,20153730113759-10,1,True
1211,20155130115135-673,1,True
1212,20153230123219-637,0,True
1213,20154930014953-552,0,True
1214,20150630020625-936,0,True
1215,20154330024309-947,0,True
1216,20154430024407-253,0,True
1217,20155630025632-929,1,True
1218,20151630031606-854,0,True
1219,20152930032938-338,2,True
1220,20150830040854-938,0,True
1221,20155330045344-404,0,True
1222,20155730045759-380,0,True
1223,20151130061141-5,0,True
1224,20152230062207-827,0,True
1225,20153230063225-220,0,True
1226,20152430092456-841,0,True
1227,20155530095524-691,0,True
1228,20151131121113-604,0,True
1229,20150031010000-784,0,True
1230,20150831020845-212,0,True
1231,20153131023125-354,0,True
1232,20154331044349-646,0,True
1233,20154331064335-322,0,True
1234,20155831065804-376,0,True
1235,20150831070819-751,0,True
1236,20151431071428-170,4,True
1237,20152231072249-788,1,True
1238,20152831072854-53,0,True
1239,20155931075906-547,0,True
1240,20153831083843-375,0,True
1241,20151531091529-683,0,True
1242,20153231093246-432,0,True
1243,20154231094224-818,0,True
1244,20150831100850-963,0,True
1245,20154531104533-497,0,True
1246,20154931104919-11,0,True
1247,20150631110613-672,0,True
1248,20151431111405-813,0,True
1249,20152031112006-199,4,True
1250,20152331112333-23,0,True
1251,20152731112735-564,4,True
1252,20153031113006-452,1,True
1253,20153031123024-700,0,True
1254,20153831123814-376,2,True
1255,20153931123903-265,0,True
1256,20151631011605-555,0,True
1257,20152631012643-373,0,True
1258,20150731030748-502,0,True
1259,20151131031129-413,0,True
1260,20152031032030-321,0,True
1261,20153031033036-351,0,True
1262,20153831033841-860,5,True
1263,20155631035649-366,0,True
1264,20154831044822-574,0,True
1265,20150231050204-372,4,True
1266,20153531063525-211,0,True
1267,20154631084627-225,0,True
1268,20155231085202-341,0,True
1269,20152731092708-712,0,True
1270,20150431110424-91,0,True
1271,20151501121556-124,0,True
1272,20151701121719-196,0,True
1273,20152901012954-69,0,True
1274,20155101015153-997,0,True
1275,20153601023648-750,0,True
1276,20154001024033-540,0,True
1277,20150201030222-313,0,True
1278,20153101033114-620,0,True
1279,20154201034255-306,0,True
1280,20152401042455-455,0,True
1281,20152901052918-928,0,True
1282,20155901055918-875,0,True
1283,20150401060447-851,0,True
1284,20150501060550-176,4,True
1285,20151201061206-641,0,True
1286,20151801061858-931,3,True
1287,20153801063806-347,15,True
1288,20151201071206-107,2,True
1289,20152701072708-253,0,True
1290,20150201080212-913,2,True
1291,20151201081219-907,2,True
1292,20152401082415-2,0,True
1293,20153401083408-692,0,True
1294,20155301085312-76,4,True
1295,20155301085317-34,2,True
1296,20155501085548-717,2,True
1297,20152601092607-499,0,True
1298,20153301093316-126,0,True
1299,20153601093619-939,2,True
1300,20155501095556-405,0,True
1301,20155801095814-110,1,True
1302,20152901102921-648,0,True
1303,20153601103622-176,0,True
1304,20150401110401-786,0,True
1305,20150601110652-384,0,True
1306,20152801112857-221,1,True
1307,20153101113145-895,0,True
1308,20155401115457-529,0,True
1309,20151701121746-803,3,True
1310,20154701124730-552,3,True
1311,20150101010137-533,0,True
1312,20150701010755-627,0,True
1313,20151201011252-32,0,True
1314,20151301011335-837,0,True
1315,20151401011424-950,3,True
1316,20154001014024-716,0,True
1317,20155501015552-358,4,True
1318,20150901020935-968,0,True
1319,20152501022508-822,0,True
1320,20155801025816-705,1,True
1321,20150201030223-912,0,True
1322,20151101031124-24,0,True
1323,20151201031215-712,0,True
1324,20151301031345-134,0,True
1325,20151601031653-102,1,True
1326,20152101032137-838,0,True
1327,20152501032517-581,3,True
1328,20152901032906-564,0,True
1329,20154201034219-24,0,True
1330,20155601035646-448,0,True
1331,20152101042140-726,0,True
1332,20152201042213-827,4,True
1333,20152401042423-667,0,True
1334,20153801053802-368,3,True
1335,20153501063553-376,0,True
1336,20153801073824-510,0,True
1337,20154201074239-730,0,True
1338,20151401081430-906,0,True
1339,20153801093856-649,0,True
1340,20152801102857-771,0,True
1341,20152101112137-263,0,True
1342,20154601114646-225,0,True
1343,20154102014126-174,0,True
1344,20154602014633-106,0,True
1345,20154402034416-232,0,True
1346,20152202042207-865,0,True
1347,20152802042836-36,0,True
1348,20154402044449-102,0,True
1349,20154702044723-914,0,True
1350,20155902045926-725,0,True
1351,20150502050519-627,0,True
1352,20152402052415-950,0,True
1353,20153502053554-972,0,True
1354,20151102061112-279,0,True
1355,20151802061824-89,0,True
1356,20152602062632-579,0,True
1357,20153402063455-599,2,True
1358,20153502063548-280,1,True
1359,20154102064127-486,1,True
1360,20154302064319-564,1,True
1361,20155202065231-630,6,True
1362,20155802065857-168,2,True
1363,20150002070024-376,3,True
1364,20151202071233-557,3,True
1365,20152602072648-861,0,True
1366,20152602072655-429,0,True
1367,20152802072821-970,0,True
1368,20151502081513-909,0,True
1369,20152302082313-686,1,True
1370,20152302082355-364,0,True
1371,20152902082937-708,0,True
1372,20154502084556-629,3,True
1373,20154602084650-633,6,True
1374,20155302085319-879,0,True
1375,20155402085412-825,3,True
1376,20150502090506-446,0,True
1377,20151102091154-662,3,True
1378,20151502091514-362,0,True
1379,20151602091615-940,0,True
1380,20152102092158-227,0,True
1381,20155102095112-902,0,True
1382,20150102100120-757,1,True
1383,20150702100724-988,0,True
1384,20151602101636-583,0,True
1385,20152202102255-946,5,True
1386,20153002103029-92,1,True
1387,20153702103731-275,0,True
1388,20155602105603-196,0,True
1389,20155902105925-30,1,True
1390,20151302111323-649,1,True
1391,20152602112608-911,1,True
1392,20152802112850-57,1,True
1393,20153002113049-336,1,True
1394,20153302113326-941,0,True
1395,20154102114109-572,1,True
1396,20154502114508-148,0,True
1397,20154802114807-830,3,True
1398,20154802114850-826,0,True
1399,20155902115911-810,0,True
1400,20150102120151-257,1,True
1401,20151002121039-700,4,True
1402,20153002123026-8,2,True
1403,20153202123219-728,2,True
1404,20153702123720-767,0,True
1405,20154102124124-992,0,True
1406,20150602010649-97,0,True
1407,20152702012744-220,0,True
1408,20154202014212-469,0,True
1409,20154502014508-491,1,True
1410,20154802014836-86,0,True
1411,20150902020958-522,0,True
1412,20151602021614-218,4,True
1413,20151802021836-315,1,True
1414,20150802030830-611,3,True
1415,20151602031658-446,1,True
1416,20155902035925-220,0,True
1417,20155102045121-443,0,True
1418,20155302045335-245,0,True
1419,20155602045615-255,0,True
1420,20155602045653-926,5,True
1421,20151202051249-156,0,True
1422,20153602063652-514,0,True
1423,20155702075700-732,0,True
1424,20155202095248-887,0,True
1425,20154602114625-138,0,True
1426,20152803122832-744,0,True
1427,20153003123012-35,0,True
1428,20151903011927-520,0,True
1429,20155403025440-94,0,True
1430,20151603031651-532,0,True
1431,20153803033830-92,0,True
1432,20152303052342-816,0,True
1433,20154103054117-454,0,True
1434,20154503054514-929,0,True
1435,20150203060210-288,5,True
1436,20150803060828-975,2,True
1437,20152603062609-710,5,True
1438,20152703062723-570,1,True
1439,20153403063410-107,0,True
1440,20154003064021-184,1,True
1441,20154103064143-365,0,True
1442,20154203064250-782,0,True
1443,20151003071044-386,0,True
1444,20151503071547-841,1,True
1445,20152403072422-270,0,True
1446,20152403072422-587,0,True
1447,20152603072628-94,1,True
1448,20154303074351-681,5,True
1449,20150503080543-310,3,True
1450,20151703081750-866,0,True
1451,20151903081951-26,0,True
1452,20153503083518-692,0,True
1453,20153903083921-101,1,True
1454,20153203093248-618,6,True
1455,20153403093425-594,1,True
1456,20153503093523-191,0,True
1457,20154503094556-932,0,True
1458,20155203095227-377,1,True
1459,20155203095254-173,0,True
1460,20155503095505-851,0,True
1461,20155803095829-960,2,True
1462,20150603100608-37,7,True
1463,20150703100720-218,0,True
1464,20151403101418-295,4,True
1465,20153103103103-68,0,True
1466,20153403103453-441,0,True
1467,20150603110610-612,0,True
1468,20150703110718-68,0,True
1469,20151303111300-96,3,True
1470,20151403111404-688,2,True
1471,20151403111452-285,0,True
1472,20151403121420-600,3,True
1473,20152303122324-976,0,True
1474,20153803123852-497,0,True
1475,20154303124307-81,0,True
1476,20155003125030-813,0,True
1477,20155203125254-748,1,True
1478,20151103011107-462,0,True
1479,20151803011833-787,0,True
1480,20152203012222-575,1,True
1481,20152703012746-542,1,True
1482,20153603013647-781,0,True
1483,20154603014603-570,0,True
1484,20150103020130-343,7,True
1485,20151403021402-99,0,True
1486,20153603023614-793,5,True
1487,20155103025126-91,0,True
1488,20155403025439-26,0,True
1489,20152603032638-774,2,True
1490,20155403035424-543,0,True
1491,20150003040042-47,1,True
1492,20151103041101-253,0,True
